synset_id,literal,sense,origin,groups
TUR10-0200483,"Amasya'nın bardağı, biri olmazsa biri daha",1,,
TUR10-0200490,devredilmek,1,,
TUR10-0200490,devrolmak,1,,
TUR10-0200490,devrolunmak,1,,
TUR10-0200490,geçmek,17,,
TUR10-0200500,devredilmezlik,1,,
TUR10-0200506,başı için,1,,
TUR10-0200510,devre mülk,1,,
TUR10-0200511,bakarsın,1,,
TUR10-0200520,devren,1,,
TUR10-0200540,devretmek,3,,
TUR10-0200560,devretmek,2,,
TUR10-0200570,devretmek,4,,
TUR10-0200580,devirli,1,,
TUR10-0200580,devrî1,1,,1
TUR10-0200580,devri1,1,,1
TUR10-0200582,baskın basanındır,1,,
TUR10-0200600,devrialem1,1,,1
TUR10-0200600,devriâlem1,1,,1
TUR10-0200610,devridaim,1,,
TUR10-0200616,başka işi yok mu,1,,
TUR10-0200620,devridaim,2,,
TUR10-0200630,devrihindi,1,,
TUR10-0200640,devrik,1,,
TUR10-0200642,baş kırılır fes içinde kol kırılır yen içinde,1,,
TUR10-0200650,devrik,2,,
TUR10-0200652,baş nereye giderse ayak da oraya gider,1,,
TUR10-0200660,devrik,3,,
TUR10-0200660,yatık,3,,
TUR10-0200662,baş ol da istersen soğan başı ol,1,,
TUR10-0200668,beşer şaşar,1,,
TUR10-0200670,devrik,4,,
TUR10-0200680,devrik cümle,1,,
TUR10-0200680,devrik tümce,1,,
TUR10-0200688,beterin beteri var,1,,
TUR10-0200690,devrikebir,1,,
TUR10-0200692,başa gelen çekilir,1,,
TUR10-0200695,bu aptesle daha çok namaz kılınır,1,,
TUR10-0200696,battı balık yan gider,1,,
TUR10-0200723,bitli baklanın da kör alıcısı olurmuş,1,,
TUR10-0200732,başımla beraber,1,,
TUR10-0200750,devrim,1,,
TUR10-0200756,beis yok,1,,
TUR10-0200757,benim oğlum bina okur döner döner yine okur,1,,
TUR10-0200760,devrim,2,,
TUR10-0200760,ihtilal,1,,
TUR10-0200762,başına çalsın,1,,
TUR10-0200790,devrimci,1,,
TUR10-0200800,devrimci,2,,
TUR10-0200800,ihtilalci,1,,
TUR10-0200810,devrimci,3,,
TUR10-0200820,devrimcilik,2,,
TUR10-0200828,billûr gibi,3,,
TUR10-0200830,devrimcilik,1,,
TUR10-0200830,ihtilalcilik,1,,
TUR10-0200837,bereket versin,1,,
TUR10-0200847,bereket versin,2,,
TUR10-0200848,bin bilsen de bir bilene danış,1,,
TUR10-0200850,devrirevan,1,,
TUR10-0200870,devrisi,1,,
TUR10-0200890,devriye,2,,
TUR10-0200908,"bir kızı bin kişi ister, bir kişi alır",1,,
TUR10-0200918,bir mum al da derdine yan,1,,
TUR10-0200922,bayram koçu gibi,1,,
TUR10-0200936,bendeniz cennet kuşu,1,,
TUR10-0200947,Bırak Allahını seversen,1,,
TUR10-0200950,devşirimli,1,,
TUR10-0200960,devşirimsiz,1,,
TUR10-0200980,devşirme,2,,
TUR10-0200990,devşirme,3,,
TUR10-0201000,devşirme,1,,
TUR10-0201002,bedava sirke baldan tatlıdır,1,,
TUR10-0201008,"biz attık kemik diye, el kaptı ilik diye",1,,
TUR10-0201018,"biz kırk kişiyiz, birbirimizi biliriz",1,,
TUR10-0201020,katlamak,1,,
TUR10-0201020,devşirmek,2,,
TUR10-0201020,bükmek,4,,
TUR10-0201030,logos,1,,
TUR10-0201030,deyi,1,,
TUR10-0201032,beleş atın dişine bakılmaz,1,,
TUR10-0201040,deyi,2,,
TUR10-0201048,boğaz içinde kavga var,1,,
TUR10-0201050,deyim,1,,
TUR10-0201050,tabir,2,,
TUR10-0201050,fehvaFOREIGN,2,FOREIGN,
TUR10-0201050,kalıplaşmış ifade,1,,
TUR10-0201070,deyimleşmek,1,,
TUR10-0201088,borç yiğidin kamçısıdır,1,,
TUR10-0201098,borç yiyen kesesinden yer,1,,
TUR10-0201108,"borçlu ölmez, benzi sararır",1,,
TUR10-0201120,deyiş,3,,
TUR10-0201140,deyyus,2,,
TUR10-0201150,deyyus,1,,
TUR10-0201158,boş başak dik durur,1,,
TUR10-0201160,dezavantaj,1,,
TUR10-0201170,dezenfeksiyon,1,,
TUR10-0201172,ben şahsımı bu kadar severim,1,,
TUR10-0201178,boş gezmekten bedava çalışmak yeğdir,1,,
TUR10-0201180,dezenfektan,1,,
TUR10-0201182,beni sokmıyan yılan bin yaşasın,1,,
TUR10-0201190,dezenfekte,1,,
TUR10-0201198,boş torba ile at tutulmaz,1,,
TUR10-0201200,tıpır tıpır,1,,
TUR10-0201200,dıbır dıbır,1,,
TUR10-0201210,dığan,1,,
TUR10-0201218,boyu bir karış uzadı,1,,
TUR10-0201220,dığdığı,1,,
TUR10-0201232,benzetmek gibi olmasın,1,,
TUR10-0201260,dımbırdatmak,1,,
TUR10-0201262,besleme gibi,1,,
TUR10-0201268,"böyle baş, böyle tıraş",1,,
TUR10-0201272,besle kargayı oysun gözünü,1,,
TUR10-0201280,dımdızlak,2,,
TUR10-0201290,dımdızlak,3,,
TUR10-0201300,dımışki,1,,
TUR10-0201302,beş para etmez,1,,
TUR10-0201310,dıramudana,1,,
TUR10-0201312,beş parmak bir olmaz,1,,
TUR10-0201327,bir dudağı yerde bir dudağı gökte,1,,
TUR10-0201330,dırdırcı,1,,
TUR10-0201337,bir elin sesi çıkmaz,1,,
TUR10-0201350,dırdırlanmak,1,,
TUR10-0201360,dırdır,1,,
TUR10-0201360,dırıltı,1,,
TUR10-0201388,"bülbülü altın kafese koymuşlar, ah vatanım demiş",1,,
TUR10-0201390,dırlanmak,1,,
TUR10-0201397,bir varmış bir yokmuş,2,,
TUR10-0201430,dış,2,,
TUR10-0201436,bir yana dünya bir yana,1,,
TUR10-0201440,dış,3,,
TUR10-0201442,bezi herkesin arşınına göre vermezler,1,,
TUR10-0201450,dış,4,,
TUR10-0201452,bıçak kınını kesmez,1,,
TUR10-0201460,dış,5,,
TUR10-0201470,dış,6,,
TUR10-0201472,bıçak yarası olunur dil yarası olunmaz,1,,
TUR10-0201480,dış,7,,
TUR10-0201490,dış,8,,
TUR10-0201492,bıldırcın gibi,1,,
TUR10-0201510,dış açı,1,,
TUR10-0201520,dışa dönük,2,,
TUR10-0201530,dışa dönük,1,,
TUR10-0201540,dışa dönüklük1,1,,1
TUR10-0201540,dışadönüklük1,1,,1
TUR10-0201547,bize de mi lolo,1,,
TUR10-0201550,dış alem1,1,,1
TUR10-0201550,dış âlem1,1,,1
TUR10-0201560,ithalat,1,,
TUR10-0201560,ithal,1,,
TUR10-0201560,dışalım,1,,
TUR10-0201560,dış alım,1,,
TUR10-0201570,ithalatçı,1,,
TUR10-0201570,dış alımcı1,1,,1
TUR10-0201570,dışalımcı1,1,,1
TUR10-0201572,billûr gibi,1,,
TUR10-0201580,ithalatçılık,1,,
TUR10-0201580,dış alımcılık,1,,
TUR10-0201582,billûr gibi,2,,
TUR10-0201590,dışarı,1,,
TUR10-0201590,dış,1,,
TUR10-0201590,hariç,2,,
TUR10-0201600,dışarı,2,,
TUR10-0201620,dışarı,4,,
TUR10-0201622,bildiğini yedi mahalle bilmez,1,,
TUR10-0201660,taşra,1,,
TUR10-0201660,dışarlık,2,,
TUR10-0201662,bin nasihatten bir musibet yeğdir,1,,
TUR10-0201670,dışarlık,1,,
TUR10-0201670,dışarılık,1,,
TUR10-0201677,boyu bacadan mı aştı,1,,
TUR10-0201680,taşralı,1,,
TUR10-0201680,dışarlıklı,1,,
TUR10-0201680,dışarılı,1,,
TUR10-0201682,bilmem hangi,1,,
TUR10-0201702,bir ağızdan çıkan bin dile yayılır,1,,
TUR10-0201722,"bir baba dokuz evlâdı besler , dokuz evlât bir babayı beslemez",1,,
TUR10-0201730,dış başkalaşım,1,,
TUR10-0201730,egzomorfizm,1,,
TUR10-0201740,dış bellek,1,,
TUR10-0201747,bozdur bozdur harca,1,,
TUR10-0201752,bir bu eksikti,1,,
TUR10-0201760,dış beslenme,1,,
TUR10-0201760,heterotrofi,1,,
TUR10-0201761,belâlar mübareki,1,,
TUR10-0201770,dış borç,1,,
TUR10-0201772,bir çöplükte iki horoz ötmez,1,,
TUR10-0201780,dış borçlanma,1,,
TUR10-0201782,bir deli kuyuya bir taş atar kırk akıllı çıkaramaz,1,,
TUR10-0201790,dışbükey,1,,
TUR10-0201790,konveks,1,,
TUR10-0201790,tümsekli,2,,
TUR10-0201792,bir dirhem et bin ayıp örter,1,,
TUR10-0201800,dışbükeylik,1,,
TUR10-0201802,bir el bir eli yıkar iki el bir yüzü yıkar,1,,
TUR10-0201810,dış çevre,1,,
TUR10-0201812,bir elin sesi çıkmaz,2,,
TUR10-0201820,dış çizgiler durumu,1,,
TUR10-0201830,dış çokgen,1,,
TUR10-0201832,bir elin verdiğini öbür elin duymasın,1,,
TUR10-0201840,dış deri1,1,,1
TUR10-0201840,dışderi1,1,,1
TUR10-0201840,ektoderm,1,,
TUR10-0201850,dış dünya,2,,
TUR10-0201860,dış dünya,1,,
TUR10-0201862,bir koltuğa iki karpuz sığmaz,1,,
TUR10-0201872,bir kör oğlu bir ayvaz,1,,
TUR10-0201880,dış gebelik,1,,
TUR10-0201882,bir fincan kahvenin kırk yıl hatırı var,1,,
TUR10-0201890,dış gezegen,1,,
TUR10-0201892,bir sıçrarsın çekirge iki sıçrarsın çekirge üçüncüsünde avucuma düşersin çekirge,1,,
TUR10-0201900,dış gezi,1,,
TUR10-0201902,bir şeyler bir şeyler,1,,
TUR10-0201907,bugün bana yarın sana,1,,
TUR10-0201910,dış güçler,1,,
TUR10-0201920,dış güçler,2,,
TUR10-0201930,dış hat,1,,
TUR10-0201940,dış hatlar,2,,
TUR10-0201942,biri yer biri bakar kıyamet ondan kopar,1,,
TUR10-0201950,dış hatlar,1,,
TUR10-0201980,dış işleri1,1,,1
TUR10-0201980,dışişleri1,1,,1
TUR10-0201980,hariciye,3,,
TUR10-0201990,dış kapı,1,,
TUR10-0202000,uzaktan akraba,1,,
TUR10-0202000,uzak akraba,1,,
TUR10-0202000,dış kapının mandalı,1,,
TUR10-0202020,dış kavuz,1,,
TUR10-0202030,dışkı,1,,
TUR10-0202030,bok,1,,
TUR10-0202030,kaka,1,,
TUR10-0202030,pislik,2,,
TUR10-0202030,büyük abdest,1,,
TUR10-0202030,kazurat,1,,
TUR10-0202030,necasetFOREIGN,2,FOREIGN,
TUR10-0202040,dışkılama,1,,
TUR10-0202050,dışkılık,1,,
TUR10-0202052,bodur tavuk her gün piliç,1,,
TUR10-0202060,dışkısever,1,,
TUR10-0202070,dış kredi,1,,
TUR10-0202072,boğaz dokuz boğumdur,1,,
TUR10-0202080,dış kulak1,1,,1
TUR10-0202080,dışkulak1,1,,1
TUR10-0202082,boğaz durmaz,1,,
TUR10-0202090,dış kutsal,1,,
TUR10-0202110,dışlamak,1,,
TUR10-0202110,üvey evlat muamelesi yapmak,1,,
TUR10-0202110,burunlamak,1,,
TUR10-0202110,kırmızı kart göstermek,3,,
TUR10-0202112,bok canına olsun,1,,
TUR10-0202132,bok yemenin arapçası,1,,
TUR10-0202140,dış lastik,1,,
TUR10-0202142,boka nisbetle tezek amberdir,1,,
TUR10-0202170,dış merkezli,1,,
TUR10-0202170,eksantrik,2,,
TUR10-0202180,dış merkezlik1,1,,1
TUR10-0202180,dışmerkezlik1,1,,1
TUR10-0202190,dış odun,1,,
TUR10-0202200,dış pazar,1,,
TUR10-0202210,dış pazarlama,1,,
TUR10-0202220,dış piyasa,1,,
TUR10-0202222,borç vermekle yol yürümekle tükenir,1,,
TUR10-0202230,dış plazma1,1,,1
TUR10-0202230,dışplazma1,1,,1
TUR10-0202240,dış politika,1,,
TUR10-0202250,dışrak,1,,
TUR10-0202260,dışsal,1,,
TUR10-0202260,haricî1,1,,1
TUR10-0202260,harici1,1,,1
TUR10-0202270,ihracat,1,,
TUR10-0202270,dış satım1,1,,1
TUR10-0202270,dışsatım1,1,,1
TUR10-0202282,boş gezenin boş kalfası,1,,
TUR10-0202286,büyük lokma ye büyük söz söyleme,1,,
TUR10-0202290,ihracatçılık,1,,
TUR10-0202290,dış satımcılık,1,,
TUR10-0202300,dış ses,1,,
TUR10-0202302,boşa koysan dolmaz doluya koysan olmaz,1,,
TUR10-0202302,doluya koydum almadı boşa koydum dolmadı,1,,
TUR10-0202310,dıştan,1,,
TUR10-0202320,dış evlilik,1,,
TUR10-0202320,dıştan evlilik,1,,
TUR10-0202320,dışarıdan evlenme,1,,
TUR10-0202320,egzogami,1,,
TUR10-0202330,dış ters açı,1,,
TUR10-0202340,dış ticaret,1,,
TUR10-0202342,boyu boyuna huyu huyuna,1,,
TUR10-0202350,dış ticaret açığı,1,,
TUR10-0202360,dışa vurum1,1,,1
TUR10-0202360,dış vurum1,1,,1
TUR10-0202360,ifade,5,,
TUR10-0202360,dışavurum,1,,
TUR10-0202382,boza gibi,1,,
TUR10-0202390,dış yarıçap,1,,
TUR10-0202410,dış zar1,1,,1
TUR10-0202410,dışzar1,1,,1
TUR10-0202412,böyle gelmiş böyle gider,1,,
TUR10-0202440,dızdızcılık,1,,
TUR10-0202462,bu ne perhiz bu ne lâhana turşusu,1,,
TUR10-0202470,soymak,3,,
TUR10-0202470,dolandırmak,1,,
TUR10-0202470,dızlamak,1,,
TUR10-0202470,çarpmak,4,,
TUR10-0202470,söğüşlemek,1,,
TUR10-0202470,ketenpereye getirmek,1,,
TUR10-0202470,tokat atmak,2,,
TUR10-0202470,tokat patlatmak,2,,
TUR10-0202470,vurmak,27,,
TUR10-0202472,bu sıcağa kar mı dayanır,1,,
TUR10-0202482,bunda bir iş var,1,,
TUR10-0202500,diaspora,2,,
TUR10-0202512,bugünkü tavuk yarınki kazdan iyidir,1,,
TUR10-0202520,diba,1,,
TUR10-0202532,buğday başak verince orak pahaya çıkar,1,,
TUR10-0202540,dibek,1,,
TUR10-0202542,bukadar kusur kadı kızında da olur,1,,
TUR10-0202550,dibek,2,,
TUR10-0202560,dibek kafalı,1,,
TUR10-0202570,öğretici,1,,
TUR10-0202570,didaktik,1,,
TUR10-0202580,öğretim bilgisi,1,,
TUR10-0202580,didaktik,2,,
TUR10-0202610,gümrük kolcusu,1,,
TUR10-0202610,didebanFOREIGN,1,FOREIGN,
TUR10-0202630,didik didik,1,,
TUR10-0202640,didik didik,2,,
TUR10-0202651,binin yarısı beş yüz,1,,
TUR10-0202660,didiklemek,1,,
TUR10-0202660,gagalamak,2,,
TUR10-0202661,bin işçi bir başçı,1,,
TUR10-0202662,bülbülün çektiği dilinin belâsı,1,,
TUR10-0202670,didiklemek,2,,
TUR10-0202680,didiklemek,3,,
TUR10-0202690,didiklemek,4,,
TUR10-0202692,büyük balık küçük balığı yutar,1,,
TUR10-0202700,didiklemek,5,,
TUR10-0202702,büyük başın derdi büyük olur,1,,
TUR10-0202740,didingen,1,,
TUR10-0202780,didinti,1,,
TUR10-0202780,didişme,1,,
TUR10-0202790,eristik,1,,
TUR10-0202790,didişim,1,,
TUR10-0202800,didişken,1,,
TUR10-0202820,didişmek,1,,
TUR10-0202830,didişmek,2,,
TUR10-0202840,didon,1,,
TUR10-0202840,didona,1,,
TUR10-0202870,didon sakal,1,,
TUR10-0202871,bir varmış bir yokmuş,1,,
TUR10-0202880,didon sakallı,1,,
TUR10-0202880,didona sakallı,1,,
TUR10-0202890,difana,1,,
TUR10-0202900,difenbahya,1,,
TUR10-0202910,diferansiyel,1,,
TUR10-0202920,diferansiyel,2,,
TUR10-0202930,diferansiyel hesap,1,,
TUR10-0202960,difterili,1,,
TUR10-0202980,diftonglaşma,1,,
TUR10-0202990,diftonglaşmak,1,,
TUR10-0203000,difüzyon,1,,
TUR10-0203010,diğer,1,,
TUR10-0203010,gayrı,1,,
TUR10-0203010,öbür,1,,
TUR10-0203010,öteki,1,,
TUR10-0203010,sair,1,,
TUR10-0203010,vesair,1,,
TUR10-0203020,diğeri,1,,
TUR10-0203020,yekdiğeri,1,,
TUR10-0203020,bir başkası,1,,
TUR10-0203020,bir diğeri,1,,
TUR10-0203020,başkası,1,,
TUR10-0203020,ötekisi,1,,
TUR10-0203030,özgecil,1,,
TUR10-0203030,diğerkâm1,1,,1
TUR10-0203030,diğerkam1,1,,1
TUR10-0203060,dijital,2,,
TUR10-0203070,dijital,3,,
TUR10-0203080,dik,1,,
TUR10-0203100,dik,3,,
TUR10-0203110,dik,4,,
TUR10-0203120,dik,5,,
TUR10-0203130,dik,6,,
TUR10-0203140,dik,7,,
TUR10-0203150,dik,8,,
TUR10-0203160,dik açı,1,,
TUR10-0203170,dik alası1,1,,1
TUR10-0203170,dik âlâsı1,1,,1
TUR10-0203190,dikbaşlı,2,,
TUR10-0203201,boğaz ola,1,,
TUR10-0203210,dik biçme,1,,
TUR10-0203220,diklemesine,1,,
TUR10-0203220,dikey,2,,
TUR10-0203220,dikine,1,,
TUR10-0203220,dikçe,1,,
TUR10-0203230,dikçe,2,,
TUR10-0203240,dikdörtgen,1,,
TUR10-0203240,mustatilFOREIGN,1,FOREIGN,
TUR10-0203250,dikdörtgensel,1,,
TUR10-0203260,dikdörtgensel bölge,1,,
TUR10-0203270,dikeç,1,,
TUR10-0203280,sırık,1,,
TUR10-0203280,kazık,1,,
TUR10-0203280,dikeç,2,,
TUR10-0203300,dikelme,1,,
TUR10-0203320,dikilmek,3,,
TUR10-0203320,dikelmek,2,,
TUR10-0203320,dinelmek,1,,
TUR10-0203320,durmak,7,,
TUR10-0203330,dikelmek,3,,
TUR10-0203340,diken,1,,
TUR10-0203350,diken,2,,
TUR10-0203360,dikence,1,,
TUR10-0203370,dikencik,1,,
TUR10-0203380,dikencikli,1,,
TUR10-0203390,dikencikli,2,,
TUR10-0203400,diken diken,1,,
TUR10-0203401,boru değil,1,,
TUR10-0203410,diken diken,2,,
TUR10-0203440,dikenleşmek,1,,
TUR10-0203450,dikenli,1,,
TUR10-0203460,dikenli,2,,
TUR10-0203470,dikenli,3,,
TUR10-0203480,dikenli balık,1,,
TUR10-0203490,dikenli balıkgiller,1,,
TUR10-0203500,dikenlice,1,,
TUR10-0203510,dikenlik,1,,
TUR10-0203520,acı meyan,1,,
TUR10-0203520,dikenli meyan,1,,
TUR10-0203540,dikenli tel,1,,
TUR10-0203560,dikensi,1,,
TUR10-0203570,dikensi çıkıntı,1,,
TUR10-0203580,dikensiz,1,,
TUR10-0203590,dikensiz,2,,
TUR10-0203600,dikey,1,,
TUR10-0203600,amudi,1,,
TUR10-0203620,dikey geçiş,1,,
TUR10-0203630,dikgen,1,,
TUR10-0203650,dikici,1,,
TUR10-0203660,dikici,2,,
TUR10-0203670,terzi,1,,
TUR10-0203670,dikişçi,1,,
TUR10-0203670,dikici,3,,
TUR10-0203680,dikicilik,1,,
TUR10-0203690,dikili,1,,
TUR10-0203710,dikili taş,1,,
TUR10-0203710,obelisk,1,,
TUR10-0203760,dikilmek,4,,
TUR10-0203780,dikilmek,1,,
TUR10-0203800,dikim,1,,
TUR10-0203810,dikim,2,,
TUR10-0203820,dikimevi,1,,
TUR10-0203820,dikimhane,1,,
TUR10-0203850,inadına,1,,
TUR10-0203850,dikine,2,,
TUR10-0203850,domuzuna,1,,
TUR10-0203860,dikine tıraş,1,,
TUR10-0203870,dikiş,1,,
TUR10-0203880,dikiş,2,,
TUR10-0203890,dikiş,3,,
TUR10-0203900,dikiş,4,,
TUR10-0203910,dikiş,5,,
TUR10-0203921,bundan iyisi sağlık,1,,
TUR10-0203940,dikişçilik,1,,
TUR10-0203950,dikiş iğnesi,1,,
TUR10-0203960,dikişli,1,,
TUR10-0203970,dikiş makinesi,1,,
TUR10-0203980,dikiş okuması,1,,
TUR10-0203990,dikiş payı,1,,
TUR10-0204000,dikişsiz,1,,
TUR10-0204010,dikişsiz,2,,
TUR10-0204020,dikit,1,,
TUR10-0204020,stalagmit,1,,
TUR10-0204030,dikiz,1,,
TUR10-0204030,gözetleme,1,,
TUR10-0204030,erkete,1,,
TUR10-0204040,dikiz aynası,1,,
TUR10-0204050,dikizci,1,,
TUR10-0204050,erketeci,1,,
TUR10-0204100,dikkafalı,1,,
TUR10-0204110,dikkafalılık,1,,
TUR10-0204110,temerrütFOREIGN,1,FOREIGN,
TUR10-0204120,dikkat,1,,
TUR10-0204130,dikkat,2,,
TUR10-0204140,dikkat,3,,
TUR10-0204140,ilgi,3,,
TUR10-0204140,nazarıitibarFOREIGN,1,FOREIGN,
TUR10-0204141,buldu da bunadı,1,,
TUR10-0204150,dikkat etmek,1,,
TUR10-0204160,dikkat etmek,3,,
TUR10-0204170,özen göstermek,1,,
TUR10-0204170,dikkat etmek,2,,
TUR10-0204170,içi titremek,3,,
TUR10-0204170,itina etmek,1,,
TUR10-0204180,dikkatli,1,,
TUR10-0204200,dikkatsiz,1,,
TUR10-0204200,savruk,1,,
TUR10-0204200,dalgın,2,,
TUR10-0204220,konsantrasyon,1,,
TUR10-0204220,dikkat toplaşımı,1,,
TUR10-0204230,dikkuyruk,1,,
TUR10-0204260,diklenmek,1,,
TUR10-0204260,dikleşmek,2,,
TUR10-0204310,dikleştirmek,1,,
TUR10-0204310,dik duruma getirmek,1,,
TUR10-0204310,dikmek,1,,
TUR10-0204350,dikme,2,,
TUR10-0204360,dikme,3,,
TUR10-0204370,direk,1,,
TUR10-0204370,dikme,4,,
TUR10-0204370,düver,1,,
TUR10-0204370,mertek,1,,
TUR10-0204380,fidan,2,,
TUR10-0204380,dikme,5,,
TUR10-0204390,dikme,6,,
TUR10-0204420,dikmek,2,,
TUR10-0204430,dikmek,3,,
TUR10-0204440,dikmek,5,,
TUR10-0204441,buyrun cenaze namazına,1,,
TUR10-0204450,dikmek,8,,
TUR10-0204470,dikmek,7,,
TUR10-0204480,dikmek,4,,
TUR10-0204490,fidanlık,1,,
TUR10-0204490,dikmelik,1,,
TUR10-0204500,dikmen,1,,
TUR10-0204510,dik rüzgar1,1,,1
TUR10-0204510,dik rüzgâr1,1,,1
TUR10-0204520,dikse,1,,
TUR10-0204530,dik silindir,1,,
TUR10-0204540,diksiyon,1,,
TUR10-0204550,diksiyon,2,,
TUR10-0204560,diksiyon,3,,
TUR10-0204570,dikta,1,,
TUR10-0204580,diktacı,1,,
TUR10-0204600,diktafon,1,,
TUR10-0204610,diktatör,1,,
TUR10-0204630,diktatörce,1,,
TUR10-0204640,diktatörce,2,,
TUR10-0204660,diktatörlük,2,,
TUR10-0204661,büyük sözüme tövbe,1,,
TUR10-0204670,diktatörlük,1,,
TUR10-0204680,dikte,1,,
TUR10-0204690,dikte,2,,
TUR10-0204701,büyümüş de küçülmüş,1,,
TUR10-0204740,dik üçgen,1,,
TUR10-0204750,dik yamuk,1,,
TUR10-0204760,dil,1,,
TUR10-0204760,tat alma organı,1,,
TUR10-0204780,dil,3,,
TUR10-0204790,dil,4,,
TUR10-0204800,dil,5,,
TUR10-0204810,dil,6,,
TUR10-0204820,dil,7,,
TUR10-0204830,dil,8,,
TUR10-0204850,dil,10,,
TUR10-0204860,dil,11,,
TUR10-0204870,dil,12,,
TUR10-0204880,düğme,2,,
TUR10-0204880,dil,13,,
TUR10-0204880,çevirici,2,,
TUR10-0204880,miftahFOREIGN,1,FOREIGN,
TUR10-0204880,açar,1,,
TUR10-0204880,şalterFOREIGN,1,FOREIGN,
TUR10-0204880,açacak,2,,
TUR10-0204880,komütatör,1,,
TUR10-0204880,çevirgeç,1,,
TUR10-0204880,anahtar,7,,
TUR10-0204880,elektrik anahtarı,1,,
TUR10-0204900,dil adası,1,,
TUR10-0204910,dil akrabalığı,1,,
TUR10-0204920,dilaltı,1,,
TUR10-0204930,dil altı,1,,
TUR10-0204940,dil altı bezleri,1,,
TUR10-0204950,dil atlası,1,,
TUR10-0204970,casus,1,,
TUR10-0204970,ajan,1,,
TUR10-0204970,gizli ajan,1,,
TUR10-0204970,dil avcısı,1,,
TUR10-0204970,çaşıt,1,,
TUR10-0204990,dil balığı1,1,,1
TUR10-0204990,dilbalığı1,1,,1
TUR10-0205000,dilbasar,1,,
TUR10-0205000,dilbasan,1,,
TUR10-0205010,dilbasan,2,,
TUR10-0205020,dilbaz,1,,
TUR10-0205020,şuh,1,,
TUR10-0205020,dişi,6,,
TUR10-0205020,dişisel,1,,
TUR10-0205040,dilbaz,3,,
TUR10-0205050,dilber,1,,
TUR10-0205060,dilberdudağı,1,,
TUR10-0205070,dil bilgisi1,1,,1
TUR10-0205070,dilbilgisi1,1,,1
TUR10-0205070,sarf,2,,
TUR10-0205070,gramer,1,,
TUR10-0205110,dil bilimsel,1,,
TUR10-0205120,dil birliği,1,,
TUR10-0205150,dilci,2,,
TUR10-0205160,dilcik,1,,
TUR10-0205170,dilcik,2,,
TUR10-0205180,dilcik,3,,
TUR10-0205190,dilcilik,1,,
TUR10-0205200,dil coğrafyası,1,,
TUR10-0205220,dildaş,1,,
TUR10-0205240,dilden dile,1,,
TUR10-0205290,dilek kipi,1,,
TUR10-0205300,dile kolay,1,,
TUR10-0205320,dilemek,1,,
TUR10-0205320,istemek,2,,
TUR10-0205320,murat etmek,1,,
TUR10-0205330,dilemek,2,,
TUR10-0205340,dilemek,3,,
TUR10-0205350,dilemma,1,,
TUR10-0205350,kıyasımukassem,1,,
TUR10-0205350,çıkmazlık,1,,
TUR10-0205350,ikilem,1,,
TUR10-0205360,dilenci,1,,
TUR10-0205360,goygoycu,3,,
TUR10-0205360,cerrarFOREIGN,4,FOREIGN,
TUR10-0205370,dilenci,2,,
TUR10-0205380,dilenci çanağı,1,,
TUR10-0205400,dilencilik,1,,
TUR10-0205410,dilenci vapuru,1,,
TUR10-0205420,dilendirici,1,,
TUR10-0205450,dilendirmek,1,,
TUR10-0205490,dilenmek,1,,
TUR10-0205490,el açmak,1,,
TUR10-0205490,dilencilik etmek,1,,
TUR10-0205500,dilenmek,2,,
TUR10-0205510,dileyici,1,,
TUR10-0205520,dil felsefesi,1,,
TUR10-0205530,dili bozuk,1,,
TUR10-0205550,dilim,2,,
TUR10-0205560,parça parça,2,,
TUR10-0205560,lime lime,1,,
TUR10-0205560,dilim dilim,1,,
TUR10-0205560,pare pare,1,,
TUR10-0205580,dilimlemek,1,,
TUR10-0205580,dilim dilim etmek,1,,
TUR10-0205610,dilimlenmek,1,,
TUR10-0205630,dilinim,1,,
TUR10-0205630,dilinme,1,,
TUR10-0205680,dili tutuk,1,,
TUR10-0205700,küstah,1,,
TUR10-0205700,laubali,1,,
TUR10-0205700,dili uzun,1,,
TUR10-0205700,küstahça,1,,
TUR10-0205700,mektep görmemiş,1,,
TUR10-0205700,riayetsiz,1,,
TUR10-0205710,dili yatkın,1,,
TUR10-0205720,dili zifir,1,,
TUR10-0205740,dil laboratuvarı,1,,
TUR10-0205750,dil laboratuvarı,2,,
TUR10-0205760,lakırtıcı,3,,
TUR10-0205760,lafçı,3,,
TUR10-0205760,dilli,3,,
TUR10-0205760,dillek,1,,
TUR10-0205780,intak,1,,
TUR10-0205780,dillendirme,1,,
TUR10-0205790,dillendirmek,1,,
TUR10-0205810,dillenmek,1,,
TUR10-0205820,dillenmek,2,,
TUR10-0205850,dilleşmek,1,,
TUR10-0205860,dilleşmek,2,,
TUR10-0205860,dırlaşmak,1,,
TUR10-0205870,dilli,1,,
TUR10-0205900,dilli düdük1,1,,1
TUR10-0205900,dillidüdük1,1,,1
TUR10-0205910,dilli düdük,2,,
TUR10-0205950,dilme,1,,
TUR10-0205960,dilmek,1,,
TUR10-0205970,dilmek,2,,
TUR10-0205970,açmak,9,,
TUR10-0205980,dil oğlanı,1,,
TUR10-0205990,dil öğrenimi,1,,
TUR10-0206000,dil öğretimi,1,,
TUR10-0206010,dil pelesengi,1,,
TUR10-0206020,dil peyniri1,1,,1
TUR10-0206020,dilpeyniri1,1,,1
TUR10-0206030,dilsel,1,,
TUR10-0206030,lisani,1,,
